start_time,end_time,transfer,bandwidth
0.0,1.0,402 KBytes,3.29 Mbits/sec
1.0,2.0,509 KBytes,4.17 Mbits/sec
2.0,3.0,636 KBytes,5.21 Mbits/sec
3.0,4.0,1.30 MBytes,10.9 Mbits/sec
4.0,5.0,2.92 MBytes,24.5 Mbits/sec
5.0,6.0,2.24 MBytes,18.8 Mbits/sec
6.0,7.0,1.74 MBytes,14.6 Mbits/sec
7.0,8.0,1.74 MBytes,14.6 Mbits/sec
8.0,9.0,1.99 MBytes,16.7 Mbits/sec
9.0,10.0,1.74 MBytes,14.6 Mbits/sec
10.0,11.0,2.11 MBytes,17.7 Mbits/sec
11.0,12.0,636 KBytes,5.21 Mbits/sec
12.0,13.0,636 KBytes,5.21 Mbits/sec
13.0,14.0,954 KBytes,7.82 Mbits/sec
14.0,14.75,636 KBytes,6.91 Mbits/sec
0.0,14.75,20.1 MBytes,11.4 Mbits/sec
0.0,14.84,19.4 MBytes,10.9 Mbits/sec
