start_time,end_time,transfer,bandwidth
0.0,1.0,2.73 MBytes,22.9 Mbits/sec
1.0,2.0,2.86 MBytes,24.0 Mbits/sec
2.0,3.0,509 KBytes,4.17 Mbits/sec
3.0,4.0,509 KBytes,4.17 Mbits/sec
4.0,5.0,1018 KBytes,8.34 Mbits/sec
5.0,6.0,509 KBytes,4.17 Mbits/sec
7.0,8.0,1018 KBytes,8.34 Mbits/sec
8.0,9.0,509 KBytes,4.17 Mbits/sec
9.0,10.0,509 KBytes,4.17 Mbits/sec
10.0,11.0,1018 KBytes,8.34 Mbits/sec
11.0,12.0,509 KBytes,4.17 Mbits/sec
12.0,13.0,509 KBytes,4.17 Mbits/sec
13.0,14.0,509 KBytes,4.17 Mbits/sec
14.0,15.0,509 KBytes,4.17 Mbits/sec
15.0,16.0,1018 KBytes,8.34 Mbits/sec
16.0,17.0,1018 KBytes,8.34 Mbits/sec
17.0,18.0,509 KBytes,4.17 Mbits/sec
18.0,19.0,1018 KBytes,8.34 Mbits/sec
19.0,20.0,1018 KBytes,8.34 Mbits/sec
20.0,21.0,509 KBytes,4.17 Mbits/sec
21.0,22.0,1.49 MBytes,12.5 Mbits/sec
22.0,22.77,509 KBytes,5.40 Mbits/sec
0.0,22.77,20.0 MBytes,7.37 Mbits/sec
0.0,22.8,18.6 MBytes,6.83 Mbits/sec
