start_time,end_time,transfer,bandwidth
0.0,1.0,365 KBytes,2.99 Mbits/sec
1.0,2.0,363 KBytes,2.98 Mbits/sec
2.0,3.0,307 KBytes,2.51 Mbits/sec
3.0,4.0,563 KBytes,4.61 Mbits/sec
4.0,5.0,445 KBytes,3.65 Mbits/sec
5.0,6.0,588 KBytes,4.82 Mbits/sec
6.0,7.0,573 KBytes,4.69 Mbits/sec
7.0,8.0,764 KBytes,6.25 Mbits/sec
8.0,9.0,636 KBytes,5.21 Mbits/sec
9.0,10.0,509 KBytes,4.17 Mbits/sec
10.0,11.0,382 KBytes,3.13 Mbits/sec
11.0,12.0,636 KBytes,5.21 Mbits/sec
12.0,13.0,509 KBytes,4.17 Mbits/sec
13.0,14.0,764 KBytes,6.26 Mbits/sec
14.0,15.0,636 KBytes,5.21 Mbits/sec
15.0,16.0,764 KBytes,6.26 Mbits/sec
16.0,17.0,891 KBytes,7.29 Mbits/sec
17.0,17.47,636 KBytes,11.2 Mbits/sec
0.0,17.47,10.1 MBytes,4.85 Mbits/sec
0.0,17.5,9.83 MBytes,4.72 Mbits/sec
