start_time,end_time,transfer,bandwidth
0.0,1.0,378 KBytes,3.09 Mbits/sec
1.0,2.0,516 KBytes,4.23 Mbits/sec
2.0,3.0,509 KBytes,4.17 Mbits/sec
3.0,4.0,382 KBytes,3.13 Mbits/sec
4.0,5.0,636 KBytes,5.21 Mbits/sec
5.0,6.0,382 KBytes,3.13 Mbits/sec
6.0,7.0,509 KBytes,4.17 Mbits/sec
7.0,8.0,255 KBytes,2.09 Mbits/sec
8.0,9.0,382 KBytes,3.13 Mbits/sec
9.0,10.0,509 KBytes,4.17 Mbits/sec
10.0,11.0,636 KBytes,5.21 Mbits/sec
11.0,12.0,1.06 MBytes,8.86 Mbits/sec
12.0,12.98,4.16 MBytes,35.5 Mbits/sec
0.0,12.98,10.2 MBytes,6.59 Mbits/sec
0.0,13.0,9.60 MBytes,6.19 Mbits/sec
