start_time,end_time,transfer,bandwidth
0.0,1.0,2.37 MBytes,19.9 Mbits/sec
1.0,2.0,509 KBytes,4.17 Mbits/sec
2.0,3.0,509 KBytes,4.17 Mbits/sec
3.0,4.0,509 KBytes,4.17 Mbits/sec
4.0,5.0,509 KBytes,4.17 Mbits/sec
5.0,6.0,509 KBytes,4.17 Mbits/sec
6.0,7.0,509 KBytes,4.17 Mbits/sec
7.0,8.0,509 KBytes,4.17 Mbits/sec
8.0,9.0,764 KBytes,6.25 Mbits/sec
9.0,10.0,764 KBytes,6.26 Mbits/sec
10.0,11.0,1018 KBytes,8.34 Mbits/sec
11.0,12.0,764 KBytes,6.25 Mbits/sec
12.0,13.0,764 KBytes,6.26 Mbits/sec
13.0,13.63,255 KBytes,3.32 Mbits/sec
0.0,13.63,10.1 MBytes,6.20 Mbits/sec
0.0,13.69,9.40 MBytes,5.76 Mbits/sec
