start_time,end_time,transfer,bandwidth
0.0,1.0,3.50 MBytes,29.4 Mbits/sec
1.0,2.0,764 KBytes,6.26 Mbits/sec
2.0,3.0,382 KBytes,3.13 Mbits/sec
3.0,4.0,382 KBytes,3.12 Mbits/sec
4.0,5.0,764 KBytes,6.26 Mbits/sec
5.0,6.0,382 KBytes,3.13 Mbits/sec
6.0,7.0,764 KBytes,6.26 Mbits/sec
7.0,8.0,382 KBytes,3.13 Mbits/sec
8.0,9.0,764 KBytes,6.26 Mbits/sec
9.0,10.0,382 KBytes,3.13 Mbits/sec
10.0,11.0,382 KBytes,3.13 Mbits/sec
11.0,12.0,764 KBytes,6.26 Mbits/sec
12.0,13.0,382 KBytes,3.13 Mbits/sec
13.0,13.04,382 KBytes,87.0 Mbits/sec
0.0,13.04,10.2 MBytes,6.57 Mbits/sec
0.0,13.05,9.22 MBytes,5.92 Mbits/sec
