start_time,end_time,transfer,bandwidth
0.0,1.0,598 KBytes,4.90 Mbits/sec
1.0,2.0,628 KBytes,5.14 Mbits/sec
2.0,3.0,573 KBytes,4.69 Mbits/sec
3.0,4.0,576 KBytes,4.72 Mbits/sec
4.0,5.0,445 KBytes,3.65 Mbits/sec
5.0,6.0,1.06 MBytes,8.86 Mbits/sec
6.0,7.0,509 KBytes,4.17 Mbits/sec
7.0,8.0,891 KBytes,7.30 Mbits/sec
8.0,9.0,636 KBytes,5.21 Mbits/sec
9.0,10.0,764 KBytes,6.26 Mbits/sec
10.0,11.0,509 KBytes,4.17 Mbits/sec
11.0,12.0,509 KBytes,4.17 Mbits/sec
12.0,13.0,764 KBytes,6.26 Mbits/sec
13.0,14.0,1.12 MBytes,9.38 Mbits/sec
14.0,14.59,636 KBytes,8.81 Mbits/sec
0.0,14.59,10.0 MBytes,5.76 Mbits/sec
0.0,14.62,9.76 MBytes,5.60 Mbits/sec
