start_time,end_time,transfer,bandwidth
0.0,1.0,482 KBytes,3.95 Mbits/sec
1.0,2.01,700 KBytes,5.70 Mbits/sec
2.01,3.0,636 KBytes,5.25 Mbits/sec
3.0,4.0,509 KBytes,4.17 Mbits/sec
4.0,5.0,382 KBytes,3.13 Mbits/sec
5.0,6.0,382 KBytes,3.13 Mbits/sec
6.0,7.0,382 KBytes,3.13 Mbits/sec
7.0,8.0,891 KBytes,7.30 Mbits/sec
8.0,9.0,1.12 MBytes,9.38 Mbits/sec
9.0,10.0,954 KBytes,7.82 Mbits/sec
10.0,11.0,636 KBytes,5.21 Mbits/sec
11.0,12.0,764 KBytes,6.26 Mbits/sec
12.0,13.0,573 KBytes,4.69 Mbits/sec
13.0,14.0,573 KBytes,4.69 Mbits/sec
14.0,15.0,636 KBytes,5.21 Mbits/sec
15.0,15.93,764 KBytes,6.75 Mbits/sec
0.0,15.93,10.2 MBytes,5.35 Mbits/sec
0.0,15.97,9.68 MBytes,5.08 Mbits/sec
