start_time,end_time,transfer,bandwidth
0.0,1.0,2.33 MBytes,19.5 Mbits/sec
1.0,2.0,1018 KBytes,8.34 Mbits/sec
2.0,3.0,764 KBytes,6.26 Mbits/sec
3.0,4.0,764 KBytes,6.25 Mbits/sec
4.0,5.0,764 KBytes,6.25 Mbits/sec
5.0,6.0,509 KBytes,4.17 Mbits/sec
6.0,7.0,764 KBytes,6.26 Mbits/sec
7.0,8.0,764 KBytes,6.26 Mbits/sec
8.0,9.0,509 KBytes,4.17 Mbits/sec
9.0,10.0,764 KBytes,6.26 Mbits/sec
10.0,11.0,1018 KBytes,8.34 Mbits/sec
11.0,11.28,255 KBytes,7.51 Mbits/sec
0.0,11.28,10.0 MBytes,7.46 Mbits/sec
0.0,11.29,9.38 MBytes,6.97 Mbits/sec
