start_time,end_time,transfer,bandwidth
0.0,1.0,594 KBytes,4.86 Mbits/sec
1.0,2.0,652 KBytes,5.34 Mbits/sec
2.0,3.0,764 KBytes,6.25 Mbits/sec
3.0,4.0,636 KBytes,5.21 Mbits/sec
4.0,5.0,509 KBytes,4.17 Mbits/sec
5.0,6.0,509 KBytes,4.17 Mbits/sec
6.0,7.0,636 KBytes,5.21 Mbits/sec
7.0,8.0,891 KBytes,7.30 Mbits/sec
8.0,9.0,636 KBytes,5.21 Mbits/sec
9.0,10.0,636 KBytes,5.21 Mbits/sec
10.0,11.0,636 KBytes,5.21 Mbits/sec
11.0,12.0,827 KBytes,6.78 Mbits/sec
12.0,13.0,1018 KBytes,8.34 Mbits/sec
13.0,14.0,1018 KBytes,8.34 Mbits/sec
14.0,14.29,382 KBytes,10.9 Mbits/sec
0.0,14.29,10.1 MBytes,5.93 Mbits/sec
0.0,14.33,9.82 MBytes,5.75 Mbits/sec
