start_time,end_time,transfer,bandwidth
0.0,1.0,317 KBytes,2.59 Mbits/sec
1.0,2.0,368 KBytes,3.01 Mbits/sec
2.0,3.0,471 KBytes,3.86 Mbits/sec
3.0,4.0,304 KBytes,2.49 Mbits/sec
4.0,5.0,313 KBytes,2.56 Mbits/sec
5.0,6.0,356 KBytes,2.92 Mbits/sec
6.0,7.0,383 KBytes,3.14 Mbits/sec
7.0,8.0,382 KBytes,3.13 Mbits/sec
8.0,9.0,382 KBytes,3.13 Mbits/sec
9.0,10.0,382 KBytes,3.13 Mbits/sec
10.0,11.0,382 KBytes,3.13 Mbits/sec
11.0,12.0,382 KBytes,3.13 Mbits/sec
12.0,13.0,382 KBytes,3.13 Mbits/sec
13.0,14.0,382 KBytes,3.13 Mbits/sec
14.0,15.0,382 KBytes,3.13 Mbits/sec
15.0,16.0,382 KBytes,3.13 Mbits/sec
16.0,17.0,382 KBytes,3.13 Mbits/sec
17.0,18.0,382 KBytes,3.13 Mbits/sec
18.0,19.0,382 KBytes,3.13 Mbits/sec
19.0,20.0,255 KBytes,2.08 Mbits/sec
20.0,21.0,382 KBytes,3.13 Mbits/sec
21.0,22.0,509 KBytes,4.17 Mbits/sec
22.0,23.0,382 KBytes,3.13 Mbits/sec
23.0,24.0,255 KBytes,2.08 Mbits/sec
24.0,25.0,382 KBytes,3.13 Mbits/sec
25.0,26.0,382 KBytes,3.13 Mbits/sec
26.0,27.0,382 KBytes,3.13 Mbits/sec
27.0,27.37,255 KBytes,5.59 Mbits/sec
0.0,27.37,10.0 MBytes,3.07 Mbits/sec
0.0,27.4,9.82 MBytes,3.01 Mbits/sec
