start_time,end_time,transfer,bandwidth
0.0,1.0,423 KBytes,3.46 Mbits/sec
1.0,2.0,513 KBytes,4.20 Mbits/sec
2.0,3.0,454 KBytes,3.72 Mbits/sec
3.0,4.0,556 KBytes,4.55 Mbits/sec
4.0,5.0,553 KBytes,4.53 Mbits/sec
5.0,6.0,639 KBytes,5.23 Mbits/sec
6.0,7.0,509 KBytes,4.17 Mbits/sec
7.0,8.0,700 KBytes,5.73 Mbits/sec
8.0,9.0,636 KBytes,5.21 Mbits/sec
9.0,10.0,827 KBytes,6.78 Mbits/sec
10.0,11.0,636 KBytes,5.21 Mbits/sec
11.0,12.0,382 KBytes,3.13 Mbits/sec
12.0,13.0,636 KBytes,5.21 Mbits/sec
13.0,14.0,636 KBytes,5.21 Mbits/sec
14.0,15.0,509 KBytes,4.17 Mbits/sec
15.0,16.0,636 KBytes,5.21 Mbits/sec
16.0,17.0,509 KBytes,4.17 Mbits/sec
17.0,17.63,509 KBytes,6.59 Mbits/sec
0.0,17.63,10.0 MBytes,4.77 Mbits/sec
0.0,17.66,9.80 MBytes,4.66 Mbits/sec
