start_time,end_time,transfer,bandwidth
0.0,1.0,441 KBytes,3.61 Mbits/sec
1.0,2.0,786 KBytes,6.44 Mbits/sec
2.0,3.0,636 KBytes,5.21 Mbits/sec
3.0,4.0,636 KBytes,5.21 Mbits/sec
4.0,5.0,636 KBytes,5.21 Mbits/sec
5.0,6.0,509 KBytes,4.17 Mbits/sec
6.0,7.0,1.12 MBytes,9.39 Mbits/sec
7.0,8.0,891 KBytes,7.30 Mbits/sec
8.0,9.0,382 KBytes,3.13 Mbits/sec
9.0,10.0,636 KBytes,5.21 Mbits/sec
10.0,11.0,509 KBytes,4.17 Mbits/sec
11.0,12.0,509 KBytes,4.17 Mbits/sec
12.0,13.0,636 KBytes,5.21 Mbits/sec
13.0,14.0,509 KBytes,4.17 Mbits/sec
14.0,15.0,509 KBytes,4.17 Mbits/sec
15.0,16.0,636 KBytes,5.21 Mbits/sec
16.0,16.21,255 KBytes,10.2 Mbits/sec
0.0,16.21,10.0 MBytes,5.19 Mbits/sec
0.0,16.24,9.71 MBytes,5.02 Mbits/sec
