start_time,end_time,transfer,bandwidth
0.0,1.0,710 KBytes,5.81 Mbits/sec
1.0,2.0,450 KBytes,3.68 Mbits/sec
2.0,3.0,382 KBytes,3.13 Mbits/sec
3.0,4.0,843 KBytes,6.90 Mbits/sec
4.0,5.0,1018 KBytes,8.34 Mbits/sec
5.0,6.0,382 KBytes,3.13 Mbits/sec
6.0,7.0,636 KBytes,5.22 Mbits/sec
7.0,8.0,255 KBytes,2.08 Mbits/sec
8.0,9.0,509 KBytes,4.17 Mbits/sec
9.0,10.0,382 KBytes,3.13 Mbits/sec
10.0,11.0,636 KBytes,5.22 Mbits/sec
11.0,12.0,382 KBytes,3.13 Mbits/sec
12.0,13.0,509 KBytes,4.17 Mbits/sec
13.0,14.0,382 KBytes,3.13 Mbits/sec
14.0,15.0,382 KBytes,3.13 Mbits/sec
15.0,16.0,382 KBytes,3.13 Mbits/sec
16.0,17.0,382 KBytes,3.13 Mbits/sec
17.0,18.0,382 KBytes,3.13 Mbits/sec
18.0,19.0,382 KBytes,3.13 Mbits/sec
19.0,20.0,382 KBytes,3.13 Mbits/sec
20.0,20.69,509 KBytes,6.07 Mbits/sec
0.0,20.69,10.0 MBytes,4.07 Mbits/sec
0.0,20.71,9.81 MBytes,3.97 Mbits/sec
