start_time,end_time,transfer,bandwidth
0.0,1.0,673 KBytes,5.51 Mbits/sec
1.0,2.0,556 KBytes,4.55 Mbits/sec
2.0,3.0,509 KBytes,4.17 Mbits/sec
3.0,4.0,700 KBytes,5.73 Mbits/sec
4.0,5.0,636 KBytes,5.21 Mbits/sec
5.0,6.0,509 KBytes,4.17 Mbits/sec
6.0,7.0,573 KBytes,4.69 Mbits/sec
7.0,8.0,954 KBytes,7.82 Mbits/sec
8.0,9.0,764 KBytes,6.25 Mbits/sec
9.0,10.0,636 KBytes,5.21 Mbits/sec
10.0,11.0,509 KBytes,4.17 Mbits/sec
11.0,12.0,636 KBytes,5.21 Mbits/sec
12.0,13.0,636 KBytes,5.21 Mbits/sec
13.0,14.0,700 KBytes,5.73 Mbits/sec
14.0,15.0,509 KBytes,4.17 Mbits/sec
15.0,16.0,700 KBytes,5.73 Mbits/sec
16.0,16.19,127 KBytes,5.49 Mbits/sec
0.0,16.19,10.1 MBytes,5.23 Mbits/sec
0.0,16.23,9.87 MBytes,5.10 Mbits/sec
