start_time,end_time,transfer,bandwidth
0.0,1.0,373 KBytes,3.06 Mbits/sec
1.0,2.0,438 KBytes,3.59 Mbits/sec
2.0,3.0,728 KBytes,5.97 Mbits/sec
3.0,4.0,700 KBytes,5.73 Mbits/sec
4.0,5.0,509 KBytes,4.17 Mbits/sec
5.0,6.0,827 KBytes,6.78 Mbits/sec
6.0,7.0,509 KBytes,4.17 Mbits/sec
7.0,8.0,382 KBytes,3.13 Mbits/sec
8.0,9.0,700 KBytes,5.73 Mbits/sec
9.0,10.0,636 KBytes,5.21 Mbits/sec
10.0,11.0,636 KBytes,5.21 Mbits/sec
11.0,12.0,1018 KBytes,8.34 Mbits/sec
12.0,13.0,636 KBytes,5.21 Mbits/sec
13.0,14.0,1.12 MBytes,9.38 Mbits/sec
14.0,15.0,509 KBytes,4.17 Mbits/sec
15.0,15.9,509 KBytes,4.66 Mbits/sec
0.0,15.9,10.0 MBytes,5.29 Mbits/sec
0.0,15.92,9.73 MBytes,5.13 Mbits/sec
