start_time,end_time,transfer,bandwidth
0.0,1.0,310 KBytes,2.54 Mbits/sec
1.0,2.0,332 KBytes,2.72 Mbits/sec
2.0,3.0,451 KBytes,3.69 Mbits/sec
3.0,4.0,509 KBytes,4.17 Mbits/sec
4.0,5.0,509 KBytes,4.17 Mbits/sec
5.0,6.0,509 KBytes,4.17 Mbits/sec
6.0,7.0,509 KBytes,4.17 Mbits/sec
7.0,8.0,954 KBytes,7.82 Mbits/sec
8.0,9.0,1.30 MBytes,10.9 Mbits/sec
9.0,10.0,764 KBytes,6.26 Mbits/sec
10.0,11.0,764 KBytes,6.26 Mbits/sec
11.0,12.0,764 KBytes,6.26 Mbits/sec
12.0,13.0,573 KBytes,4.69 Mbits/sec
13.0,14.0,954 KBytes,7.81 Mbits/sec
14.0,15.0,764 KBytes,6.26 Mbits/sec
15.0,15.49,382 KBytes,6.34 Mbits/sec
0.0,15.49,10.1 MBytes,5.49 Mbits/sec
0.0,15.54,9.65 MBytes,5.21 Mbits/sec
