start_time,end_time,transfer,bandwidth
0.0,1.0,608 KBytes,4.98 Mbits/sec
1.0,2.0,526 KBytes,4.31 Mbits/sec
2.0,3.0,445 KBytes,3.65 Mbits/sec
3.0,4.0,576 KBytes,4.71 Mbits/sec
4.0,5.0,573 KBytes,4.69 Mbits/sec
5.0,6.0,891 KBytes,7.30 Mbits/sec
6.0,7.0,1018 KBytes,8.34 Mbits/sec
7.0,8.0,1018 KBytes,8.34 Mbits/sec
8.0,9.0,636 KBytes,5.21 Mbits/sec
9.0,10.0,764 KBytes,6.26 Mbits/sec
10.0,11.0,891 KBytes,7.30 Mbits/sec
11.0,12.0,636 KBytes,5.21 Mbits/sec
12.0,13.0,1018 KBytes,8.34 Mbits/sec
13.0,13.83,764 KBytes,7.53 Mbits/sec
0.0,13.83,10.1 MBytes,6.14 Mbits/sec
0.0,13.86,9.86 MBytes,5.97 Mbits/sec
