start_time,end_time,transfer,bandwidth
0.0,1.0,991 KBytes,8.12 Mbits/sec
1.0,2.0,636 KBytes,5.21 Mbits/sec
2.0,3.0,1.12 MBytes,9.38 Mbits/sec
3.0,4.0,891 KBytes,7.30 Mbits/sec
4.0,5.0,1018 KBytes,8.34 Mbits/sec
5.0,6.0,636 KBytes,5.21 Mbits/sec
6.0,7.0,636 KBytes,5.21 Mbits/sec
7.0,8.0,509 KBytes,4.17 Mbits/sec
8.0,9.0,891 KBytes,7.30 Mbits/sec
9.0,10.0,636 KBytes,5.21 Mbits/sec
10.0,11.0,636 KBytes,5.21 Mbits/sec
11.0,12.0,636 KBytes,5.21 Mbits/sec
12.0,13.0,382 KBytes,3.13 Mbits/sec
13.0,13.81,636 KBytes,6.40 Mbits/sec
0.0,13.81,10.0 MBytes,6.10 Mbits/sec
0.0,13.83,9.79 MBytes,5.94 Mbits/sec
