start_time,end_time,transfer,bandwidth
0.0,1.0,1.71 MBytes,14.3 Mbits/sec
1.0,2.0,1.99 MBytes,16.7 Mbits/sec
2.0,3.0,1.24 MBytes,10.4 Mbits/sec
3.0,4.0,1018 KBytes,8.34 Mbits/sec
4.0,5.0,1.18 MBytes,9.90 Mbits/sec
5.0,6.0,954 KBytes,7.82 Mbits/sec
6.0,7.0,954 KBytes,7.82 Mbits/sec
7.0,8.0,1.06 MBytes,8.86 Mbits/sec
8.0,9.0,1.18 MBytes,9.91 Mbits/sec
9.0,10.0,764 KBytes,6.25 Mbits/sec
10.0,11.0,700 KBytes,5.74 Mbits/sec
11.0,12.0,827 KBytes,6.78 Mbits/sec
12.0,13.0,954 KBytes,7.82 Mbits/sec
13.0,14.0,1018 KBytes,8.34 Mbits/sec
14.0,15.0,1.37 MBytes,11.5 Mbits/sec
15.0,16.0,1018 KBytes,8.34 Mbits/sec
16.0,17.0,827 KBytes,6.78 Mbits/sec
17.0,18.0,764 KBytes,6.26 Mbits/sec
18.0,18.85,827 KBytes,7.95 Mbits/sec
0.0,18.85,20.1 MBytes,8.94 Mbits/sec
0.0,18.87,19.8 MBytes,8.78 Mbits/sec
